Model,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Confusion,Contemplation,Contempt,Contentment,Craving,Desire,Determination,Disappointment,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Entrancement,Envy,Excitement,Fear,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Satisfaction,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph
hume_angry_voice1,0.021703056059777737,0.011778808198869228,0.012311235768720508,0.05248301103711128,0.2555982396006584,0.03294328413903713,0.012043748749420047,0.014648388139903545,0.017002594890072942,0.031103412620723248,0.1115986704826355,0.00302088912576437,0.012744576670229435,0.1606885828077793,0.06591193052008748,0.036841837922111154,0.005232212832197547,0.5536817014217377,0.06811082921922207,0.0732737509533763,0.06945793144404888,0.005739764077588916,0.06741117441561073,0.021108304616063833,0.05633916726219468,0.019062681822106242,0.03411481436342001,0.27927563712000847,0.012234496418386698,0.03788319043815136,0.0048275538720190525,0.06430947070475668,0.04846920713316649,0.007032250752672553,0.01648614974692464,0.03652636124752462,0.13627823628485203,0.04440710134804249,0.026489978190511465,0.0050512122688815,0.04038435406982899,0.1827519298531115,0.02915409137494862,0.0079012808855623,0.012346488889306784,0.06601322360802442,0.020926793105900288,0.16388535778969526
hume_angry_voice2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hume_angry_voice3,0.022031069500371814,0.00919401808641851,0.023229656042531133,0.1820928193628788,0.47528425604104996,0.033647442469373345,0.02592976193409413,0.010652330704033375,0.003504325053654611,0.0108568558935076,0.1012280136346817,0.00417636102065444,0.008711651898920536,0.26417160779237747,0.06820567627437413,0.03485241223825142,0.0027551024686545134,0.7226356565952301,0.10580200562253594,0.12470415700227022,0.0836129104718566,0.007043668767437339,0.2125324602238834,0.010448153247125447,0.06228187482338399,0.016947245225310326,0.05604373477399349,0.4774014400318265,0.007255074684508145,0.01988770515890792,0.004723787889815867,0.1832207888364792,0.22708770330064,0.007021530298516154,0.006873547565191984,0.025204003090038896,0.27467433363199234,0.0735882967710495,0.025042018620297313,0.002736189868301153,0.030261487641837448,0.3323384914547205,0.01599313213955611,0.01574420789256692,0.048399003222584724,0.13060464866430266,0.005835063057020307,0.4113454669713974
hume_angry_voice4,0.025495168985798955,0.010384067078121006,0.02145158709026873,0.09385080076754093,0.611073911190033,0.05134305730462074,0.019658022210933268,0.011340126860886812,0.0029301404138095677,0.004499855451285839,0.10024754703044891,0.00417558173649013,0.006268735742196441,0.3384324759244919,0.0644705577287823,0.027830811857711524,0.0035185683518648148,0.7708540856838226,0.12804952263832092,0.18634581752121449,0.15254874899983406,0.006441076751798391,0.1286960068391636,0.018542156787589192,0.0529773501039017,0.01815562858246267,0.03632289916276932,0.4461047872900963,0.018250905675813556,0.03377707535400987,0.006382594699971378,0.0932086615357548,0.11319152219220996,0.005720103275962174,0.008955296245403588,0.049275750876404345,0.26711320877075195,0.037841806188225746,0.01574199553579092,0.004081027349457145,0.044925367285031825,0.3019687426276505,0.02329990826547146,0.011988406535238028,0.03248981782235205,0.05347453818831127,0.007270378293469548,0.32750424183905125
hume_angry_voice5,0.020372134167701006,0.0140410017920658,0.014634744613431394,0.12287098914384842,0.6458530426025391,0.041865780018270016,0.019072948140092194,0.014523324556648731,0.0025743372971192002,0.005598645890131593,0.08956019952893257,0.004957938566803932,0.00964838033542037,0.3754797466099262,0.06847922271117568,0.020032742293551564,0.003554021008312702,0.7965084314346313,0.11103431787341833,0.2236272655427456,0.12833704613149166,0.008015491301193833,0.18065374600701034,0.013134143082424998,0.023525707903900184,0.020902660093270242,0.042425261810421944,0.4220053870230913,0.015876273158937693,0.021359074511565268,0.005400655209086835,0.06079651368781924,0.14537337375804782,0.010606769472360611,0.006864646566100419,0.019327594782225788,0.3773073647171259,0.0441435482352972,0.013736773864366114,0.004121176083572209,0.015580537030473351,0.32228532852604985,0.01558387849945575,0.013900170335546136,0.030602015263866633,0.04595314223843161,0.011026482097804546,0.4682781342417002
hume_angry_voice6,0.014895626110956073,0.00630563625600189,0.010757966520031914,0.1191532826051116,0.8045012950897217,0.03961814194917679,0.025124475941993296,0.011167108546942472,0.0026458127540536225,0.002357509743887931,0.058090101927518845,0.006142797879874706,0.0036657251184806228,0.3795423209667206,0.027822823147289455,0.016031909035518765,0.0023271284298971295,0.825082391500473,0.22558371908962727,0.31468287482857704,0.12975134514272213,0.007478310260921717,0.21248510567238554,0.018907600082457066,0.028584736108314246,0.010797620634548366,0.046044206246733665,0.47135606687515974,0.009934276342391968,0.02157738513778895,0.0067766509018838406,0.0770048308186233,0.11542052496224642,0.004301483044400811,0.006557620246894658,0.024989804718643427,0.2147815339267254,0.05076488945633173,0.013404282392002642,0.003123737289570272,0.017944468767382205,0.24979262659326196,0.016283268225379288,0.025065039284527302,0.04151677305344492,0.04282979700656142,0.007016371004283428,0.3803224191069603
lmnt_angry_voice1,0.020080070321758587,0.008960325503721833,0.012425235627839962,0.09694528269271056,0.27683477972944576,0.05619256446758906,0.018702277370418113,0.025173059354225796,0.01231911483531197,0.0335948591430982,0.0997884248693784,0.025160396316399176,0.036115095019340515,0.1287467802564303,0.10084352176636457,0.011995216443513831,0.002480419488468518,0.4681934118270874,0.0767418264100949,0.06694778706878424,0.056838647151986756,0.026297968501845997,0.07752032541126634,0.014614590133229891,0.028318571033499513,0.011172411420072118,0.02611528088649114,0.23879427059243122,0.019685367743174236,0.02103998465463519,0.005190569053714474,0.08338976092636585,0.11620756983757019,0.006033008607725303,0.010179913137108088,0.012149393830137948,0.20494103307525316,0.1318953608473142,0.033214266411960125,0.003737411694601178,0.017964667485406,0.2071989799539248,0.01488081831485033,0.030039544062068064,0.044858939635256924,0.0930490496296746,0.009400944070269665,0.18172137097766003
lmnt_angry_voice2,0.0157578169212987,0.007351528115880986,0.010581265669316053,0.0864729064827164,0.36979275196790695,0.03733245190232992,0.007453477242961526,0.03519247161845366,0.02374500408768654,0.0640792300303777,0.16603325307369232,0.028672039198378723,0.04439723491668701,0.19149529561400414,0.0947903369863828,0.012706976616755128,0.003983003630613287,0.5621595482031504,0.09829156969984372,0.08892669652899106,0.05853039026260376,0.03372708552827438,0.021105005328233045,0.015492191382994255,0.027884204328681033,0.01014962256886065,0.031957888354857765,0.1022993503138423,0.019263293438901503,0.012242359574884176,0.005873797150949637,0.06011182193954786,0.0415287675956885,0.005898322172773381,0.013732283220936855,0.01512543709638218,0.1734170764684677,0.105267067750295,0.01933799001077811,0.004444831671814124,0.026996071450412273,0.20502199977636337,0.014187290333211422,0.034303020065029464,0.015991809933135908,0.07522806612541899,0.01447987835854292,0.11896432129045327
lmnt_angry_voice3,0.012435781303793192,0.006159927385548751,0.009254281486695012,0.06309906889994939,0.46225737531979877,0.060071014488736786,0.01011467988913258,0.02587132838865121,0.015065270941704512,0.05157340131700039,0.10959407190481822,0.016522128600627184,0.020130999386310577,0.21778843303521475,0.07256355338419478,0.012373893754556775,0.0015199717599898577,0.6021921833356222,0.12106958776712418,0.1271886353691419,0.09648401414354642,0.018789565190672874,0.05598705304631343,0.015770532346020143,0.029506539460271597,0.006268524409582217,0.019785133966555197,0.22720005611578623,0.022821831206480663,0.017703050281852484,0.005720132185767095,0.061705395889778934,0.07068968533227842,0.005534941563382745,0.011031085314850012,0.02318930656959613,0.19210148975253105,0.08206640680631001,0.026561505782107513,0.0023032527727385363,0.03756362789620956,0.20582357607781887,0.017560378648340702,0.027445821091532707,0.019545802458499868,0.04606143982770542,0.009770074859261513,0.1651967807362477
lmnt_angry_voice4,0.027400669874623418,0.01310947467572987,0.012912507459986955,0.061416078358888626,0.20047785341739655,0.04553133808076382,0.014884924225043505,0.02430925238877535,0.010766524821519852,0.034130203537642956,0.09025366976857185,0.011396900285035372,0.04787678271532059,0.2029083352535963,0.10372083820402622,0.03916549123823643,0.0070254753809422255,0.5008776634931564,0.10549193061888218,0.10485724592581391,0.049133673310279846,0.022525081411004066,0.09953816566849127,0.015315400902181864,0.039460709813283756,0.014678392210043967,0.03089815564453602,0.24956014472991228,0.019198952242732048,0.03216758603230119,0.005185131216421723,0.06606635265052319,0.08966545527800918,0.013151841703802347,0.018891115207225084,0.01696854899637401,0.18027132749557495,0.11032722145318985,0.025816619861871004,0.010404812637716532,0.02846367284655571,0.2677317871712148,0.017687588930130005,0.013401099480688572,0.02938555006403476,0.13850844645639881,0.016144031193107367,0.15973294945433736
murf_ai_angry_voice1,0.018703568377532065,0.012687426467891783,0.01440847961930558,0.13553715124726295,0.2622206099331379,0.04186946153640747,0.019712316105142236,0.02521420270204544,0.011545238317921758,0.01791176339611411,0.059354810044169426,0.006815786939114332,0.03024495579302311,0.2556059416383505,0.09940942656248808,0.013476740277837962,0.0028463358466979116,0.37214743345975876,0.15829195640981197,0.1747900452464819,0.06758581753820181,0.01970437029376626,0.10614476958289742,0.01952596241608262,0.10615716918255202,0.012913179176393896,0.047318341210484505,0.33736458246130496,0.011419940739870071,0.036292308708652854,0.0029857493937015533,0.047349043656140566,0.15018873929511756,0.008216605987399817,0.01362407673150301,0.035363812814466655,0.2460529115051031,0.14051314443349838,0.04203129559755325,0.004562726360745728,0.061180022079497576,0.3000836444552988,0.023142046062275767,0.011166657321155071,0.049733882304280996,0.19094701137510128,0.020760771352797747,0.2609321696218103
murf_ai_angry_voice2,0.042395721189677715,0.024765392765402794,0.049807717092335224,0.3266970291733742,0.19923817925155163,0.02095368131995201,0.02674078824929893,0.028967130929231644,0.006421715021133423,0.02278572879731655,0.11078682169318199,0.0066241733729839325,0.02278378512710333,0.13734349608421326,0.11098830355331302,0.0359083212679252,0.006108829751610756,0.555313229560852,0.06229428946971893,0.05208665272220969,0.036148676648736,0.01304204692132771,0.1577109064674005,0.013650271808728576,0.03326258191373199,0.025242971954867244,0.06958286464214325,0.46258388832211494,0.006504873628728092,0.023473440727684647,0.0031610533478669822,0.21247696224600077,0.31759051978588104,0.01225947542116046,0.021350561641156673,0.012736305769067258,0.24814388900995255,0.07191078923642635,0.03140205703675747,0.008320929249748588,0.026158147142268717,0.34990241192281246,0.01401632686611265,0.012518792180344462,0.07328602625057101,0.10967665159842,0.006336190504953265,0.2768520638346672
noiz_anger_yilin,0.011041039135307074,0.012522236056004962,0.016268108660976093,0.2003381997346878,0.43357591331005096,0.0610120032603542,0.017229664682721097,0.03185320055733124,0.007474649076660474,0.007454176588604848,0.03166699161132177,0.017032205204789836,0.01596039192130168,0.20568487544854483,0.030350293032824993,0.033668234556292496,0.014807540991265947,0.32273640235265094,0.09864217539628346,0.10630411530534427,0.12776024515430132,0.00955698840940992,0.09417406873156627,0.017845201616485912,0.06903051177505404,0.02423270403717955,0.043831813149154186,0.316290491571029,0.02018321491777897,0.01745417496810357,0.00799158432831367,0.08079219950983922,0.11562095830837886,0.008932918698216477,0.012922168709337711,0.05234015748525659,0.10478765641649564,0.07348315417766571,0.03200416577359041,0.010034104615139464,0.04365416678289572,0.15045345885058245,0.018379085697233677,0.019029526660839718,0.023624369253714878,0.0879683469926628,0.017229296267032623,0.17610865583022436
rime_anger_0,0.012535855484505495,0.009149937968080243,0.011695942608639598,0.06787695238987605,0.20011404901742935,0.041474731328586735,0.008629919495433569,0.03344580717384815,0.06549953048427899,0.11557124555110931,0.10851082267860572,0.021784327924251556,0.11094384950896104,0.24666356667876244,0.04821054823696613,0.05215997862008711,0.01404422145181646,0.17323115592201552,0.18055149912834167,0.12157836308081944,0.05945983404914538,0.04715747355173031,0.014072855779280266,0.025811327310899895,0.02268332429230213,0.01616294076666236,0.021782697488864262,0.04621923125038544,0.017967637317876022,0.029752702452242374,0.006155336741358042,0.09232043451629579,0.02135108442356189,0.01106998169173797,0.035448379504183926,0.01992941740900278,0.040293626487255096,0.09212739393115044,0.03182652251174053,0.025043269987994183,0.055027566850185394,0.05228324979543686,0.029013814715047676,0.024954182095825672,0.008450018552442392,0.08026496476183335,0.048347776755690575,0.024536005221307278
rime_anger_1,0.025883883548279602,0.014476217795163393,0.014806375373154879,0.10465791635215282,0.2575511584679286,0.025374462207158405,0.018276452474916976,0.02680840715765953,0.03521939801673094,0.0664498849461476,0.0805871244519949,0.012183989553401867,0.03721312852576375,0.24382819359501204,0.08418239567739268,0.012976520132118216,0.0032544019243990383,0.3344191511472066,0.10094423033297062,0.1623764131218195,0.03907570708543062,0.022463486064225435,0.08508223042978595,0.012786156497895718,0.03927390443277545,0.012220434999714294,0.03689599254479011,0.2418444329717507,0.012438156719629964,0.015055272495374084,0.006206056607576708,0.067548427109917,0.0956298573097835,0.010660390835255384,0.011585304358353218,0.01916777699564894,0.2066176156513393,0.11658499514063199,0.027093794662505388,0.006166815912971894,0.04833404797439774,0.24507664027623832,0.01621481659822166,0.028382884648938973,0.042235607048496604,0.10797793941067842,0.01924022783835729,0.20491661503911018
rime_anger_2,0.05128081732740005,0.021670738545556862,0.02019031795983513,0.10465701296925545,0.14645878039300442,0.03932332216451565,0.01831079615900914,0.022446343830476206,0.030698534101247787,0.06176082293192545,0.09619710966944695,0.01475371040093402,0.050846606182555355,0.15221424835423628,0.05125117146720489,0.026461424383645255,0.005056855346386631,0.3915050153930982,0.0607596713428696,0.053325978418191276,0.041213845213254295,0.016772699154292543,0.04131768240282933,0.00849082600325346,0.01798278361093253,0.014897964739551147,0.01809612847864628,0.2332926814754804,0.017306599766016006,0.011457469081506133,0.006050962023437023,0.21961542405188084,0.06552720613156755,0.01518821157515049,0.013416501072545847,0.016416830204737682,0.14552292755494514,0.06603593255082767,0.037503186923762165,0.008864596641312042,0.02717278307924668,0.13896783906966448,0.01031766994856298,0.014243962398419777,0.026029761725415785,0.04562750357824067,0.02552013813207547,0.1030568767649432
rime_anger_3,0.02210055586571495,0.017413226577142876,0.015612897152702013,0.07741195646425088,0.18789951192835966,0.02965251263231039,0.009503988626723489,0.032446177365879215,0.0907965674996376,0.05867355316877365,0.07317782193422318,0.012581093236804008,0.04099644860252738,0.17153256386518478,0.0948790442974617,0.011249345183993379,0.0028523595926041403,0.17538232232133547,0.1456239397327105,0.12269399842868249,0.05370652489364147,0.029652606851110857,0.06822197641789292,0.014064022339880466,0.06301894291148831,0.010361096200843653,0.039660265669226646,0.1595761093776673,0.01608657045289874,0.01715634437277913,0.007961552202080687,0.046501316751043,0.11419316047492127,0.011409285788734755,0.021343379669512313,0.03254848291787008,0.12721852508063117,0.0964613277465105,0.04109623127927383,0.006417027752225597,0.08963145781308413,0.2465142421424389,0.019308237824589014,0.027002257605393726,0.01352313649840653,0.12044615678799649,0.05090278076628844,0.10149275542547305
