Model,acoustic,arousal,valence,hume,COMPOSITE
async_ai_excitement_voice1,-0.37597689032554626,-1.696177033884134,-0.35119945565586774,-0.5506708182378285,-0.8239142147067807
async_ai_excitement_voice2,-0.15824124217033386,-1.604021450913153,0.9910390944327941,-0.6055870975468561,-0.5775382076976183
async_ai_excitement_voice3,-1.092360496520996,-0.7444328984511763,-0.9546013915716077,-0.5810634630375213,-0.8854402257100803
async_ai_excitement_voice4,-0.418626070022583,-1.5099552830660037,0.3803054149858744,-0.5990263233827164,-0.7168223042727887
cartesia_excited_barber,1.6176934242248535,-0.8260277175088495,-0.6557120696291749,-0.34228198120703646,0.29476600646859064
cartesia_excitement_voice1,-0.24679578840732574,0.37573600816695163,0.6129944062372611,-0.36532203964046545,0.019429208743831597
cartesia_excitement_voice2,0.5598461627960205,-0.05073071472609418,-1.1641866999888522,-0.47783196963208135,0.026029762601031278
cartesia_excitement_voice3,0.6912806034088135,-0.18330394284934834,-0.2755315077802915,-0.4364362714537047,0.13429761485952324
deepgram_excitement_voice1,-0.22957941889762878,-0.39678664541039543,-0.10487254308705514,-0.5378339796057264,-0.3199357678515111
deepgram_excitement_voice2,-0.4605172276496887,-0.887136725548425,-0.7628088447062392,-0.4299235146096748,-0.6223696351925837
deepgram_excitement_voice3,0.3976932168006897,-0.8738964032666354,-0.5146126560932838,-0.5977800566923668,-0.25972178459006967
deepgram_excitement_voice4,0.3924798369407654,-0.40357827149815834,-0.8085306439633222,-0.5767446956636877,-0.13743572987471858
dupdub_excited,-0.12596282362937927,1.2559022432009312,-0.06820021720052455,2.9237457934551747,0.8099636369837226
dupdub1_excited,-0.6754622459411621,1.1055024991694427,1.4012431243924004,-0.3745491904523398,0.15026309363742762
elevenlabs_excitement_voice1,0.2888537645339966,0.7075530500536518,1.5172780327712063,2.6011123561577536,0.9156413349996226
elevenlabs_excitement_voice2,-0.4690321981906891,0.05419449907012645,1.156806518769617,0.7029386756969813,0.04849956479548005
elevenlabs_excitement_voice3,0.6327453851699829,0.8129793501943501,-1.3574650182169046,0.908790057898866,0.53556636008362
elevenlabs_excitement_voice4,-0.04763265699148178,1.2108724743200832,-0.036191184529345624,2.6669083320907725,0.7905596904530876
google_gemini_excitement_voice1,-0.36190181970596313,0.8524738150217732,1.8292386787920065,0.11901833765946192,0.32275966439564197
google_gemini_excitement_voice2,-0.4952857196331024,1.4806918440710215,-1.4080802134982147,0.6617754319209533,0.23087743621040138
google_gemini_excitement_voice3,-0.1200329065322876,0.27898993850625936,1.2047810987523018,-0.1175884849566659,0.14052691171159423
google_gemini_excitement_voice4,0.44622543454170227,1.0875657373965222,0.669742583642223,0.7608983762232152,0.724153710477828
hume_excitement_voice1,-0.8385154008865356,-0.6015221457044775,0.6471733331383716,-0.56855136071326,-0.5709144286692261
hume_excitement_voice2,0.5335321426391602,0.6396402236266363,0.36303595175740866,-0.2649586002532385,0.42267858881605425
hume_excitement_voice3,0.43607935309410095,1.8305902381014614,-1.6911307920963983,-0.36439813494167234,0.5415254117707538
hume_excitement_voice4,0.18867185711860657,1.5663563153829017,-0.7252773446220533,-0.3617073794327705,0.4500752830586857
hume_excitement_voice5,0.9495906829833984,0.994498307787715,0.2712490546977432,-0.29157281510045235,0.6975408027829839
hume_excitement_voice6,-0.07017289102077484,1.0253307447233826,-0.839619265399,-0.17900030200829442,0.18603124974307053
lmnt_excitement_voice1,-0.286471426486969,-0.1608738893390724,0.3547800856551009,-0.55447260859491,-0.22503524894642699
lmnt_excitement_voice2,0.49709439277648926,-0.7942755346989454,0.5452495413694366,-0.6013811642271994,-0.08708457019787423
lmnt_excitement_voice3,-0.08720880001783371,0.14789318070165464,-1.581737318822146,-0.5389787464812851,-0.23371220845909962
lmnt_excitement_voice4,0.9616001844406128,-0.5881350006589701,0.8905701462296512,-0.5568715385242075,0.21562644094490732
murf_ai_excitement_voice1,0.22168830037117004,-0.4260986510595635,1.0596338551592064,-0.523080057561916,-0.020971905877154834
murf_ai_excitement_voice2,0.8447096347808838,0.024198694303854157,1.6711419666402978,-0.29532310562726055,0.4823841035149218
noiz_excited_yilin,-0.5956380367279053,0.9762215354040796,1.081656920769948,2.5050789199360093,0.5712012447070848
rime_excitement_0,-0.46467894315719604,-2.0396090442998887,-0.7195414754104926,-0.6008848927307303,-1.0159357818720456
rime_excitement_1,-0.08664299547672272,-0.6642420828042125,-0.99630876279213,-0.5453571098299046,-0.4358355390456157
rime_excitement_2,-1.0322660207748413,-0.8373179587324183,-0.09246864086561371,-0.408941891978199,-0.7761710423228805
rime_excitement_3,-0.9207789897918701,-1.139069304782866,-1.5398437622643348,-0.6021466869152174,-1.0015571779182986
